"Dist Code","Year","State Code","State Name","Dist Name","JANUARY PERCIPITATION (Millimeters)","FEBRUARY PERCIPITATION (Millimeters)","MARCH PERCIPITATION (Millimeters)","APRIL PERCIPITATION (Millimeters)","MAY PERCIPITATION (Millimeters)","JUNE PERCIPITATION (Millimeters)","JULY PERCIPITATION (Millimeters)","AUGUST PERCIPITATION (Millimeters)","SEPTEMBER PERCIPITATION (Millimeters)","OCTOBER PERCIPITATION (Millimeters)","NOVEMBER PERCIPITATION (Millimeters)","DECEMBER PERCIPITATION (Millimeters)"
"1033","2023","12","Uttar Pradesh","Bagpat","26.83","0.0","43.15","4.08","25.38","48.34","269.58","79.14","111.45","11.19","13.8","0.01"
"1034","1958","12","Uttar Pradesh","Balrampur","24.55","10.45","27.02","7.61","3.34","77.78","459.94","437.21","212.33","86.03","1.25","1.89"
"1034","1959","12","Uttar Pradesh","Balrampur","52.26","4.35","6.92","4.48","19.64","98.2","366.85","369.43","192.01","141.14","0.16","0.13"
"1034","1960","12","Uttar Pradesh","Balrampur","7.55","0.23","34.24","5.44","10.67","110.28","480.86","440.63","151.93","64.76","0.23","0.39"
"1034","1961","12","Uttar Pradesh","Balrampur","37.22","36.93","2.04","0.94","9.52","249.98","368.12","494.52","232.82","123.44","0.47","7.39"
"1034","1962","12","Uttar Pradesh","Balrampur","160.76","128.05","81.85","60.1","47.95","56.1","249.53","267.62","267.62","211.84","169.37","140.24"
"1034","1963","12","Uttar Pradesh","Balrampur","6.75","7.21","32.08","7.52","31.18","148.41","504.51","481.09","243.71","102.84","2.9","2.1"
"1034","1964","12","Uttar Pradesh","Balrampur","3.23","10.25","3.28","8.91","21.58","169.25","548.38","429.99","240.82","40.13","7.72","2.6"
"1034","1965","12","Uttar Pradesh","Balrampur","5.84","3.63","23.34","14.98","4.98","79.85","380.06","283.05","173.45","45.64","1.13","1.88"
"1034","1966","12","Uttar Pradesh","Balrampur","128.83","96.41","67.03","52.07","42.82","97.21","178.37","251.61","228.58","171.9","136.61","113.46"
"1034","1967","12","Uttar Pradesh","Balrampur","10.4","1.98","48.17","7.85","10.12","111.04","362.1","634.39","303.94","15.85","0.1","9.83"
"1034","1968","12","Uttar Pradesh","Balrampur","39.38","8.8","9.42","3.42","2.85","172.13","327.18","359.69","128.28","61.88","0.55","3.31"
"1034","1969","12","Uttar Pradesh","Balrampur","6.82","5.57","9.28","8.29","24.39","115.06","523.32","362.9","210.17","7.65","7.11","1.49"
"1034","1970","12","Uttar Pradesh","Balrampur","123.78","102.87","71.53","54.55","44.43","103.79","267.16","267.62","267.62","229.33","184.75","152.4"
"1034","1971","12","Uttar Pradesh","Balrampur","137.01","107.08","72.49","55.11","44.8","240.51","267.62","267.62","267.62","261.69","214.75","178.63"
"1034","1972","12","Uttar Pradesh","Balrampur","150.7","135.04","85.82","61.94","49.05","42.36","206.75","267.62","267.62","260.13","218.71","181.31"
"1034","1973","12","Uttar Pradesh","Balrampur","157.09","123.32","79.62","59.0","47.29","77.11","214.6","267.62","267.62","266.54","219.44","184.29"
"1034","1974","12","Uttar Pradesh","Balrampur","6.95","4.64","8.79","1.69","9.42","97.03","526.6","344.3","148.4","59.54","1.55","2.05"
"1034","1975","12","Uttar Pradesh","Balrampur","33.18","12.16","28.02","2.26","11.65","181.81","494.07","271.84","285.49","68.43","0.55","0.0"
"1034","1976","12","Uttar Pradesh","Balrampur","9.57","7.96","1.02","10.95","14.94","98.75","396.11","325.71","407.59","13.3","0.87","0.07"
"1034","1977","12","Uttar Pradesh","Balrampur","25.29","8.49","1.46","18.46","48.74","145.66","524.0","373.65","206.84","68.94","12.4","8.76"
"1034","1978","12","Uttar Pradesh","Balrampur","15.37","60.61","33.05","17.29","14.93","321.26","331.31","378.11","334.2","39.02","1.41","11.55"
"1034","1979","12","Uttar Pradesh","Balrampur","15.37","12.85","1.96","11.13","10.68","156.43","409.83","273.63","104.94","28.96","13.99","12.04"
"1034","1980","12","Uttar Pradesh","Balrampur","9.46","7.65","14.92","2.19","13.84","211.76","477.47","444.86","192.13","28.14","0.0","2.93"
"1034","1981","12","Uttar Pradesh","Balrampur","24.12","7.88","35.11","7.91","21.36","110.79","495.05","341.69","240.75","2.42","4.07","4.03"
"1034","1982","12","Uttar Pradesh","Balrampur","25.0","17.04","59.31","17.85","37.44","112.89","226.61","481.02","262.54","35.3","7.97","4.13"
"1034","1983","12","Uttar Pradesh","Balrampur","19.87","5.3","5.04","22.75","38.42","91.82","335.92","295.44","277.67","142.01","0.56","7.99"
"1034","1984","12","Uttar Pradesh","Balrampur","38.1","41.81","1.18","5.85","12.71","207.12","395.34","393.31","190.68","25.82","0.08","1.66"
"1034","1985","12","Uttar Pradesh","Balrampur","28.25","4.05","1.29","6.95","15.96","122.97","493.28","398.92","255.08","168.39","0.2","9.07"
"1034","1986","12","Uttar Pradesh","Balrampur","5.66","31.11","4.74","9.13","30.25","171.81","385.98","415.71","199.81","39.48","3.32","19.41"
"1034","1987","12","Uttar Pradesh","Balrampur","5.53","14.35","14.6","7.0","16.3","64.17","419.42","465.86","367.07","66.73","5.18","5.23"
"1034","1988","12","Uttar Pradesh","Balrampur","6.7","18.52","43.04","8.69","18.82","197.22","417.93","351.39","148.75","19.86","0.41","14.4"
"1034","1989","12","Uttar Pradesh","Balrampur","23.61","3.64","9.79","0.38","26.67","193.53","398.76","343.46","186.69","31.42","4.42","15.33"
"1034","1990","12","Uttar Pradesh","Balrampur","1.56","44.59","28.38","7.05","32.49","298.11","596.08","362.29","204.55","41.84","0.12","3.35"
"1034","1991","12","Uttar Pradesh","Balrampur","32.02","9.58","36.26","13.41","12.26","296.06","252.12","594.65","136.2","6.04","1.78","19.92"
"1034","1992","12","Uttar Pradesh","Balrampur","19.76","8.89","1.93","1.39","12.29","58.65","238.9","225.04","133.66","30.9","0.62","0.15"
"1034","1993","12","Uttar Pradesh","Balrampur","5.74","3.41","27.26","2.9","22.16","83.34","162.85","242.86","261.9","34.22","6.7","0.0"
"1034","1994","12","Uttar Pradesh","Balrampur","42.35","16.1","0.83","9.19","8.42","306.18","405.02","406.68","105.52","56.62","0.28","0.03"
"1034","1995","12","Uttar Pradesh","Balrampur","24.86","16.0","24.84","5.2","8.78","102.47","303.65","313.0","215.09","19.47","5.03","0.64"
"1034","1996","12","Uttar Pradesh","Balrampur","48.68","14.39","1.63","2.6","5.23","253.46","308.44","402.85","129.01","134.51","0.06","0.0"
"1034","1997","12","Uttar Pradesh","Balrampur","9.74","0.7","3.7","10.16","33.17","89.0","299.0","424.09","151.13","29.96","11.96","22.95"
"1034","1998","12","Uttar Pradesh","Balrampur","2.58","12.23","19.99","9.62","29.06","103.04","311.17","381.66","204.08","110.74","10.67","0.0"
"1034","1999","12","Uttar Pradesh","Balrampur","3.83","9.13","0.01","0.1","24.89","180.69","473.4","317.61","204.67","56.07","0.11","2.86"
"1034","2000","12","Uttar Pradesh","Balrampur","3.73","14.06","2.13","5.7","19.16","161.28","262.87","241.84","271.32","0.92","0.25","0.03"
"1034","2001","12","Uttar Pradesh","Balrampur","3.87","1.61","29.68","8.36","13.75","218.2","380.27","349.85","87.17","76.79","0.95","0.04"
"1034","2002","12","Uttar Pradesh","Balrampur","9.59","15.43","10.36","1.25","3.98","41.04","232.88","384.53","210.98","80.77","0.96","0.78"
"1034","2003","12","Uttar Pradesh","Balrampur","11.09","35.66","19.15","4.34","1.3","89.42","242.26","255.63","321.09","76.45","0.27","1.32"
"1034","2004","12","Uttar Pradesh","Balrampur","18.34","0.47","1.75","8.72","8.23","194.42","214.57","447.13","223.34","33.41","0.73","0.0"
"1034","2005","12","Uttar Pradesh","Balrampur","17.23","13.55","43.57","2.29","17.39","79.6","251.19","368.69","130.23","34.22","0.0","4.68"
"1034","2006","12","Uttar Pradesh","Balrampur","0.04","0.0","50.07","12.77","46.37","131.34","450.83","187.37","106.8","10.21","0.44","1.39"
"1034","2007","12","Uttar Pradesh","Balrampur","0.0","84.75","31.2","3.16","24.9","105.5","270.86","380.25","242.05","5.44","0.12","1.13"
"1034","2008","12","Uttar Pradesh","Balrampur","27.28","5.68","16.84","6.62","37.81","408.06","350.55","391.01","89.83","6.9","0.14","0.0"
"1034","2009","12","Uttar Pradesh","Balrampur","5.47","0.04","2.26","1.01","31.25","29.01","249.19","183.24","253.25","60.78","4.8","1.88"
"1034","2010","12","Uttar Pradesh","Balrampur","2.38","9.19","1.96","0.95","15.79","60.45","204.07","200.81","100.1","28.37","1.67","11.25"
"1034","2011","12","Uttar Pradesh","Balrampur","2.09","7.08","1.44","11.65","26.48","443.29","332.01","410.99","336.59","29.93","0.05","0.05"
"1034","2012","12","Uttar Pradesh","Balrampur","63.25","2.19","3.78","6.09","1.76","95.93","536.02","486.67","328.63","6.38","2.05","0.94"
"1034","2013","12","Uttar Pradesh","Balrampur","3.88","31.49","15.88","5.64","3.65","280.72","423.62","451.25","197.47","75.06","0.0","0.66"
"1034","2014","12","Uttar Pradesh","Balrampur","64.53","58.76","27.82","2.06","38.96","80.77","208.01","234.85","216.3","56.53","0.81","2.03"
"1034","2015","12","Uttar Pradesh","Balrampur","27.37","16.48","29.57","26.23","14.4","167.2","361.16","379.88","80.95","37.49","1.25","3.77"
"1034","2016","12","Uttar Pradesh","Balrampur","12.17","9.38","10.57","5.79","30.92","199.25","542.73","267.9","251.03","75.76","1.01","5.15"
"1034","2017","12","Uttar Pradesh","Balrampur","20.43","6.07","19.77","9.78","35.99","164.92","458.08","348.97","212.61","50.87","1.01","5.15"
"1034","2018","12","Uttar Pradesh","Balrampur","17.03","5.9","11.69","9.77","31.01","206.51","440.17","384.58","204.39","52.25","2.21","5.39"
"1034","2019","12","Uttar Pradesh","Balrampur","35.4","29.06","3.26","12.77","12.67","180.89","582.93","281.99","488.45","24.75","0.12","18.16"
"1034","2020","12","Uttar Pradesh","Balrampur","113.71","14.09","45.42","17.26","33.75","598.22","581.33","183.06","347.15","5.2","1.93","0.0"
"1034","2021","12","Uttar Pradesh","Balrampur","0.3","1.36","1.55","3.55","208.55","300.9","369.7","334.03","279.13","101.34","0.0","7.89"
"1034","2022","12","Uttar Pradesh","Balrampur","29.93","10.86","0.03","2.96","23.27","193.27","415.46","165.55","402.87","319.03","0.22","0.05"
"1034","2023","12","Uttar Pradesh","Balrampur","2.6","0.0","24.73","9.56","27.91","148.46","343.78","222.82","178.42","145.37","0.0","0.29"
"1035","1958","16","Uttarakhand","Champavat","73.79","13.04","33.6","13.62","15.06","141.76","540.06","588.64","218.95","207.86","1.91","34.92"
"1035","1959","16","Uttarakhand","Champavat","77.68","40.12","48.87","15.55","59.72","194.62","609.3","319.1","239.89","169.6","14.31","0.0"
"1035","1960","16","Uttarakhand","Champavat","49.23","0.83","62.0","13.89","35.29","131.45","581.48","356.86","182.24","259.73","0.54","8.54"
"1035","1961","16","Uttarakhand","Champavat","110.02","67.51","2.41","8.24","28.64","254.5","483.3","467.85","200.62","256.2","0.72","30.67"
"1035","1962","16","Uttarakhand","Champavat","202.67","183.3","157.04","96.23","60.99","148.44","213.9","213.9","213.9","157.97","126.48","110.52"
"1035","1963","16","Uttarakhand","Champavat","21.97","24.59","124.3","29.47","70.44","203.55","470.96","541.94","354.52","61.3","23.91","32.03"
"1035","1964","16","Uttarakhand","Champavat","24.33","11.5","31.47","11.28","75.28","133.14","778.04","329.78","326.42","1.89","4.81","25.05"
"1035","1965","16","Uttarakhand","Champavat","39.32","66.64","72.37","23.34","13.19","102.95","533.94","388.93","145.82","59.69","1.93","0.0"
"1035","1966","16","Uttarakhand","Champavat","95.43","79.5","54.51","42.16","34.59","71.34","213.9","213.9","213.42","184.63","149.58","127.29"
"1035","1967","16","Uttarakhand","Champavat","43.29","20.63","83.27","15.51","20.07","205.48","506.02","516.12","211.81","20.34","2.05","42.39"
"1035","1968","16","Uttarakhand","Champavat","111.36","26.7","42.56","18.43","7.69","278.23","511.6","401.42","223.96","60.73","3.37","19.08"
"1035","1969","16","Uttarakhand","Champavat","50.93","16.11","40.23","33.24","37.35","162.27","558.53","429.36","499.71","13.93","1.43","3.23"
"1035","1970","16","Uttarakhand","Champavat","128.35","112.62","79.81","53.98","43.24","155.55","213.9","213.9","213.9","213.11","170.27","140.05"
"1035","1971","16","Uttarakhand","Champavat","138.3","122.92","89.08","60.75","47.84","213.9","213.9","213.9","213.9","213.9","177.15","145.08"
"1035","1972","16","Uttarakhand","Champavat","123.63","114.58","74.99","52.52","41.02","34.52","213.9","213.9","213.9","204.36","168.44","140.01"
"1035","1973","16","Uttarakhand","Champavat","165.38","146.97","115.56","66.1","48.26","213.83","213.9","213.9","213.9","213.9","174.98","146.06"
"1035","1974","16","Uttarakhand","Champavat","26.62","24.2","30.57","7.34","28.23","185.09","553.43","352.57","126.72","52.37","0.67","36.91"
"1035","1975","16","Uttarakhand","Champavat","122.82","44.73","51.9","1.28","32.54","418.05","401.17","440.33","353.77","137.05","0.0","0.0"
"1035","1976","16","Uttarakhand","Champavat","5.14","62.62","18.36","22.14","65.43","186.2","450.94","559.58","185.94","45.83","0.41","4.38"
"1035","1977","16","Uttarakhand","Champavat","57.45","6.52","8.36","35.42","95.51","149.63","562.63","293.7","179.28","61.43","0.99","39.05"
"1035","1978","16","Uttarakhand","Champavat","19.18","45.29","130.03","23.0","34.96","255.28","449.95","403.12","270.39","20.34","26.04","18.75"
"1035","1979","16","Uttarakhand","Champavat","19.18","70.66","44.42","22.6","95.32","179.95","412.35","276.02","53.78","30.99","20.0","43.35"
"1035","1980","16","Uttarakhand","Champavat","17.08","29.31","92.16","8.87","54.07","311.15","793.03","524.22","303.29","65.9","0.96","12.81"
"1035","1981","16","Uttarakhand","Champavat","72.97","16.02","101.17","15.17","88.62","177.82","607.04","282.76","192.66","1.57","33.56","14.88"
"1035","1982","16","Uttarakhand","Champavat","83.54","34.83","146.34","37.53","83.77","156.47","361.51","505.35","138.14","47.58","9.77","28.96"
"1035","1983","16","Uttarakhand","Champavat","111.49","19.9","37.62","79.11","85.73","207.0","365.3","397.71","486.59","223.83","4.51","23.43"
"1035","1984","16","Uttarakhand","Champavat","43.0","91.39","16.08","26.05","45.44","305.21","329.27","295.81","138.62","14.58","0.18","24.73"
"1035","1985","16","Uttarakhand","Champavat","63.84","3.66","3.07","17.62","76.13","178.55","557.55","401.56","324.74","344.0","0.24","74.69"
"1035","1986","16","Uttarakhand","Champavat","10.37","32.7","45.97","32.19","122.59","161.12","595.55","355.27","256.55","69.82","10.47","74.76"
"1035","1987","16","Uttarakhand","Champavat","33.06","41.23","31.29","28.11","98.78","81.02","494.31","383.94","147.37","45.76","0.0","25.66"
"1035","1988","16","Uttarakhand","Champavat","16.63","30.38","72.97","34.61","58.33","161.33","663.85","463.02","174.93","3.23","0.6","52.17"
"1035","1989","16","Uttarakhand","Champavat","145.19","18.66","44.76","1.97","52.13","159.29","568.07","456.19","249.87","26.95","30.68","9.59"
"1035","1990","16","Uttarakhand","Champavat","0.79","112.85","108.56","14.97","112.84","223.17","698.99","422.69","218.42","38.15","7.94","69.5"
"1035","1991","16","Uttarakhand","Champavat","3.9","48.25","30.17","31.73","47.12","216.72","213.27","477.01","122.82","0.0","17.69","31.03"
"1035","1992","16","Uttarakhand","Champavat","93.29","31.53","32.4","2.87","51.02","147.3","424.0","361.98","152.72","89.53","19.62","0.0"
"1035","1993","16","Uttarakhand","Champavat","75.66","39.7","68.91","8.24","46.15","264.2","597.43","247.86","503.4","0.01","0.1","0.0"
"1035","1994","16","Uttarakhand","Champavat","60.7","49.22","2.79","35.3","62.04","139.37","688.15","478.58","80.28","0.81","1.65","1.08"
"1035","1995","16","Uttarakhand","Champavat","98.02","62.49","38.88","31.75","6.87","110.87","405.2","601.37","368.29","2.29","4.75","3.25"
"1035","1996","16","Uttarakhand","Champavat","87.76","53.68","30.14","18.91","20.86","283.05","244.27","365.85","207.19","173.95","0.0","0.0"
"1035","1997","16","Uttarakhand","Champavat","36.23","9.81","22.63","77.94","81.78","284.83","261.53","350.88","123.42","135.03","36.57","100.48"
"1035","1998","16","Uttarakhand","Champavat","0.43","39.05","96.47","46.81","54.07","259.34","491.7","458.8","239.88","410.14","8.62","0.0"
"1035","1999","16","Uttarakhand","Champavat","68.72","16.61","0.79","2.52","42.89","272.99","454.34","201.66","298.1","121.71","0.0","17.93"
"1035","2000","16","Uttarakhand","Champavat","49.11","85.19","51.16","10.46","115.07","355.01","524.23","523.73","145.16","0.83","19.27","0.26"
"1035","2001","16","Uttarakhand","Champavat","27.2","21.4","8.16","44.93","142.96","193.43","318.96","115.07","70.05","13.74","0.21","1.77"
"1035","2002","16","Uttarakhand","Champavat","60.85","78.78","52.11","24.83","4.84","106.4","184.54","269.87","428.22","22.4","0.77","4.33"
"1035","2003","16","Uttarakhand","Champavat","77.32","140.05","39.25","14.48","21.73","98.62","412.09","198.66","192.28","18.54","13.0","35.21"
"1035","2004","16","Uttarakhand","Champavat","7.38","4.05","0.0","4.34","31.63","287.98","84.8","136.52","51.48","191.54","0.0","4.19"
"1035","2005","16","Uttarakhand","Champavat","21.33","75.77","44.48","4.05","9.56","71.59","376.82","162.01","223.25","68.85","0.22","1.31"
"1035","2006","16","Uttarakhand","Champavat","8.69","1.25","62.75","4.54","70.26","106.78","675.89","136.14","151.45","64.38","8.86","16.55"
"1035","2007","16","Uttarakhand","Champavat","0.57","99.88","128.04","39.12","117.0","93.94","113.38","327.1","69.68","10.41","0.42","4.02"
"1035","2008","16","Uttarakhand","Champavat","13.62","4.87","3.7","26.11","21.9","224.57","371.38","278.58","80.08","7.54","0.68","0.0"
"1035","2009","16","Uttarakhand","Champavat","3.13","13.79","3.27","20.4","167.28","14.97","151.67","137.55","401.18","316.74","26.57","1.44"
"1035","2010","16","Uttarakhand","Champavat","19.91","53.04","0.0","1.78","22.76","18.39","307.6","236.03","228.22","19.04","5.49","16.85"
"1035","2011","16","Uttarakhand","Champavat","34.34","60.54","19.55","28.61","73.3","435.8","489.46","689.15","161.64","7.79","3.25","1.8"
"1035","2012","16","Uttarakhand","Champavat","49.1","4.89","41.45","32.24","4.65","29.11","441.49","560.76","330.57","14.29","5.04","28.78"
"1035","2013","16","Uttarakhand","Champavat","86.89","148.38","27.8","35.01","22.97","433.01","559.49","282.19","103.14","61.55","1.2","14.27"
"1035","2014","16","Uttarakhand","Champavat","50.81","98.31","64.12","18.29","60.71","89.66","316.09","147.38","103.82","219.74","0.0","19.98"
"1035","2015","16","Uttarakhand","Champavat","80.44","41.23","170.35","67.4","23.47","361.75","527.78","315.01","90.08","25.76","4.14","2.69"
"1035","2016","16","Uttarakhand","Champavat","1.34","11.8","66.43","8.87","86.81","111.94","818.25","253.04","120.91","47.3","0.0","0.0"
"1035","2017","16","Uttarakhand","Champavat","55.52","5.02","24.41","58.46","122.9","386.52","679.45","315.53","322.81","0.0","6.84","3.32"
"1035","2018","16","Uttarakhand","Champavat","15.15","3.86","27.89","20.73","35.68","245.8","527.73","481.93","290.86","5.16","35.83","15.0"
"1035","2019","16","Uttarakhand","Champavat","83.56","80.64","29.84","38.45","33.95","95.26","348.41","352.87","290.78","81.29","8.81","56.4"
"1035","2020","16","Uttarakhand","Champavat","138.65","28.84","90.2","57.29","57.95","251.36","280.97","215.47","154.57","18.65","2.49","3.18"
"1035","2021","16","Uttarakhand","Champavat","11.99","17.23","20.89","18.25","151.11","153.69","346.5","377.02","130.25","439.75","3.33","18.05"
"1035","2022","16","Uttarakhand","Champavat","90.03","52.57","17.18","9.74","146.87","90.73","249.14","236.97","243.67","480.79","4.69","0.81"
"1035","2023","16","Uttarakhand","Champavat","26.16","7.52","64.47","33.53","44.16","87.04","291.18","453.24","158.27","53.62","10.61","2.17"
"1036","1958","12","Uttar Pradesh","Chandauli","29.65","4.98","28.08","3.9","0.88","50.99","329.36","372.99","175.91","60.84","0.08","0.66"
"1036","1959","12","Uttar Pradesh","Chandauli","80.57","3.5","5.36","3.57","19.67","44.3","246.49","356.53","132.45","119.98","0.49","0.0"
"1036","1960","12","Uttar Pradesh","Chandauli","7.21","0.0","29.2","1.67","4.09","66.27","413.63","425.51","148.32","35.86","0.04","0.0"
"1036","1961","12","Uttar Pradesh","Chandauli","38.77","21.66","3.01","0.6","3.3","118.98","237.85","402.43","165.73","74.73","1.15","4.78"
"1036","1962","12","Uttar Pradesh","Chandauli","171.98","137.19","86.11","64.29","51.69","43.37","202.55","294.66","294.66","233.31","188.27","157.67"
"1036","1963","12","Uttar Pradesh","Chandauli","13.61","5.04","17.43","4.36","19.27","103.51","410.47","454.88","198.45","60.05","10.56","0.48"
"1036","1964","12","Uttar Pradesh","Chandauli","5.02","5.53","3.08","5.06","11.59","105.7","360.72","323.3","203.89","40.45","8.59","0.04"
"1036","1965","12","Uttar Pradesh","Chandauli","1.22","0.65","20.15","10.93","3.0","35.97","392.46","287.77","162.47","27.94","7.98","1.42"
"1036","1966","12","Uttar Pradesh","Chandauli","147.89","112.73","76.89","59.22","48.44","48.7","158.37","265.29","226.76","168.59","139.85","115.56"
"1036","1967","12","Uttar Pradesh","Chandauli","1.69","0.5","41.18","6.19","3.45","62.26","281.24","550.02","265.17","5.29","0.24","8.87"
"1036","1968","12","Uttar Pradesh","Chandauli","43.34","4.98","4.87","0.39","2.53","115.06","218.18","276.8","120.76","30.34","0.44","3.16"
"1036","1969","12","Uttar Pradesh","Chandauli","7.99","4.67","11.65","3.65","21.33","75.2","471.75","307.21","181.02","3.56","15.91","0.05"
"1036","1970","12","Uttar Pradesh","Chandauli","149.85","126.17","82.34","62.26","50.4","43.08","248.15","294.66","294.66","243.72","198.79","165.94"
"1036","1971","12","Uttar Pradesh","Chandauli","152.43","120.65","80.1","61.04","49.62","121.08","294.11","294.66","294.66","281.63","232.94","195.54"
"1036","1972","12","Uttar Pradesh","Chandauli","172.31","147.44","90.38","66.5","53.06","44.32","112.43","266.72","292.09","272.44","234.62","195.71"
"1036","1973","12","Uttar Pradesh","Chandauli","172.22","134.43","85.34","63.88","51.43","43.19","177.19","294.66","294.66","286.95","239.71","203.94"
"1036","1974","12","Uttar Pradesh","Chandauli","2.88","1.74","6.89","1.06","4.72","63.45","472.64","319.14","140.49","25.98","1.59","1.35"
"1036","1975","12","Uttar Pradesh","Chandauli","34.09","7.26","20.73","2.49","4.7","143.35","388.6","181.14","267.5","49.17","0.0","0.0"
"1036","1976","12","Uttar Pradesh","Chandauli","19.85","4.48","0.0","6.19","8.78","63.42","287.47","268.46","340.35","12.17","0.56","0.0"
"1036","1977","12","Uttar Pradesh","Chandauli","25.97","7.28","0.5","10.82","24.59","84.27","452.81","320.98","162.57","77.95","18.41","6.68"
"1036","1978","12","Uttar Pradesh","Chandauli","33.73","39.07","26.48","8.72","6.64","220.72","250.07","338.39","292.73","40.05","1.91","6.63"
"1036","1979","12","Uttar Pradesh","Chandauli","33.73","8.25","1.3","6.38","0.84","109.3","355.01","196.98","87.19","26.88","32.37","7.43"
"1036","1980","12","Uttar Pradesh","Chandauli","5.04","2.3","6.8","0.9","7.37","127.51","433.88","458.59","155.16","16.14","0.0","3.3"
"1036","1981","12","Uttar Pradesh","Chandauli","32.23","2.49","20.91","4.38","11.9","83.58","467.29","355.28","170.41","0.07","10.05","2.49"
"1036","1982","12","Uttar Pradesh","Chandauli","32.69","9.46","43.43","9.46","24.5","88.95","202.0","351.08","272.86","18.39","20.03","2.92"
"1036","1983","12","Uttar Pradesh","Chandauli","19.96","0.82","4.6","15.79","25.46","70.15","305.9","209.73","147.18","70.21","0.0","5.5"
"1036","1984","12","Uttar Pradesh","Chandauli","50.28","30.82","0.62","4.69","4.9","143.77","292.06","283.32","197.27","19.21","0.0","0.18"
"1036","1985","12","Uttar Pradesh","Chandauli","31.08","1.51","1.23","5.8","5.94","70.01","390.14","347.31","250.56","113.56","0.89","5.46"
"1036","1986","12","Uttar Pradesh","Chandauli","8.42","22.17","0.78","5.07","27.54","91.45","298.11","395.44","175.74","28.59","3.16","17.02"
"1036","1987","12","Uttar Pradesh","Chandauli","8.97","8.84","12.46","4.17","5.66","44.63","319.49","411.45","302.86","63.74","5.27","2.67"
"1036","1988","12","Uttar Pradesh","Chandauli","7.91","11.33","34.7","5.6","8.32","145.13","279.04","332.19","119.53","16.86","0.66","12.22"
"1036","1989","12","Uttar Pradesh","Chandauli","12.07","3.78","8.97","0.22","12.44","106.22","354.42","208.56","162.52","19.42","5.49","13.48"
"1036","1990","12","Uttar Pradesh","Chandauli","6.98","27.99","10.26","5.29","18.43","192.53","452.32","369.85","197.21","23.09","0.0","0.89"
"1036","1991","12","Uttar Pradesh","Chandauli","30.62","6.24","24.39","9.34","6.68","232.22","187.74","515.4","118.76","0.07","0.36","14.75"
"1036","1992","12","Uttar Pradesh","Chandauli","21.45","3.42","0.84","0.74","5.07","24.02","183.36","203.88","113.76","12.89","1.45","0.07"
"1036","1993","12","Uttar Pradesh","Chandauli","5.48","2.95","26.28","0.74","14.13","51.7","65.36","191.94","214.01","20.43","8.45","0.0"
"1036","1994","12","Uttar Pradesh","Chandauli","52.53","11.98","0.46","5.04","2.7","197.7","319.66","336.39","107.25","35.95","1.0","0.0"
"1036","1995","12","Uttar Pradesh","Chandauli","26.63","12.56","17.04","3.96","4.32","71.1","245.74","256.4","163.49","11.19","13.82","0.29"
"1036","1996","12","Uttar Pradesh","Chandauli","56.74","11.34","0.71","1.05","2.01","154.82","244.84","343.07","92.5","107.62","0.0","0.0"
"1036","1997","12","Uttar Pradesh","Chandauli","8.52","0.21","2.25","5.55","20.41","55.68","227.69","328.87","152.1","17.76","20.88","13.9"
"1036","1998","12","Uttar Pradesh","Chandauli","1.97","5.34","15.57","4.71","18.47","68.26","236.09","364.12","180.43","55.47","18.48","0.0"
"1036","1999","12","Uttar Pradesh","Chandauli","3.15","6.55","0.0","0.01","15.56","119.62","420.38","264.75","184.13","34.18","0.0","2.52"
"1036","2000","12","Uttar Pradesh","Chandauli","4.22","6.11","0.62","2.97","8.7","98.96","221.33","218.18","275.29","0.0","0.0","0.0"
"1036","2001","12","Uttar Pradesh","Chandauli","4.78","1.26","21.47","5.09","4.14","141.06","300.72","301.25","85.7","65.79","3.34","0.0"
"1036","2002","12","Uttar Pradesh","Chandauli","8.85","12.08","5.58","0.23","1.62","24.44","163.28","331.8","171.07","70.74","2.8","0.71"
"1036","2003","12","Uttar Pradesh","Chandauli","11.45","33.28","11.11","2.36","0.02","50.52","169.9","212.06","306.28","48.73","0.0","0.0"
"1036","2004","12","Uttar Pradesh","Chandauli","24.36","0.0","0.96","4.13","2.82","156.6","162.53","367.49","334.67","11.34","3.25","0.0"
"1036","2005","12","Uttar Pradesh","Chandauli","21.04","10.12","34.52","1.14","10.94","41.63","197.81","342.42","94.38","21.23","0.0","3.37"
"1036","2006","12","Uttar Pradesh","Chandauli","0.0","0.0","41.23","10.23","27.73","73.78","375.6","103.99","70.92","3.35","0.33","0.43"
"1036","2007","12","Uttar Pradesh","Chandauli","0.0","54.2","28.81","0.91","14.51","63.28","223.14","320.23","198.56","2.63","0.29","1.12"
"1036","2008","12","Uttar Pradesh","Chandauli","27.98","3.21","10.55","3.71","26.09","295.12","307.95","361.74","67.33","5.5","0.55","0.0"
"1036","2009","12","Uttar Pradesh","Chandauli","5.95","0.0","1.31","0.18","18.79","14.56","200.96","126.8","209.4","28.1","8.96","1.23"
"1036","2010","12","Uttar Pradesh","Chandauli","3.46","8.98","1.09","0.3","6.95","31.05","132.37","147.91","60.25","19.21","2.02","7.38"
"1036","2011","12","Uttar Pradesh","Chandauli","1.15","3.33","0.56","5.81","15.19","307.27","262.67","343.96","305.73","19.25","0.0","0.0"
"1036","2012","12","Uttar Pradesh","Chandauli","75.07","1.61","2.62","3.52","0.5","53.9","465.62","395.29","328.42","3.04","0.0","0.0"
